raceId,year,round,driverId,nationality,Starting position,positionOrder,circuitId,alt,Average pit stops (Last Year),Top 3 Finish,Driver Podium rate (Last Year),Driver podium rate (This Year until last race),last_race_result,Avg Driver position (Last Year),Avg Team position (Last Year),Avg driver position (This Year until last race),Avg Team position (This Year until last race),Yearofbirth,Age at race start,Experience,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,constructor_redbull,constructor_mclaren,constructor_ferrari,constructor_mercedes
601,1974,12,230,Italian,20,6,70,678,24538.8488372093,0,0.0,0.0,13.0,0.0,14.976190476190476,13.375,17.636363636363637,1937,37,8,0,0,0,0,0,0,0,0,0
601,1974,12,197,French,23,8,70,678,24538.8488372093,0,0.0,0.1,8.0,15.1,15.473684210526317,13.7,15.7,1946,28,21,0,0,0,0,0,0,0,0,0
601,1974,12,252,British,16,21,70,678,24538.8488372093,0,0.0,0.0,6.0,0.0,15.473684210526317,15.6,15.7,1949,25,5,0,0,0,0,0,0,0,0,0
601,1974,12,283,British,0,29,70,678,24538.8488372093,0,0.0,0.0,33.0,0.0,19.0,33.0,9.357142857142858,1946,28,1,0,0,0,0,0,0,0,0,0
601,1974,12,231,British,7,3,70,678,24538.8488372093,1,0.25,0.0909090909090909,17.0,9.625,0.0,17.636363636363637,9.055555555555555,1947,27,19,0,0,0,0,0,0,0,0,0
601,1974,12,251,South African,0,26,70,678,24538.8488372093,0,0.0,0.0,13.0,0.0,0.0,13.0,9.055555555555555,1947,27,1,0,0,0,0,0,0,0,0,0
601,1974,12,219,French,0,30,70,678,24538.8488372093,0,0.0,0.0,26.0,0.0,14.82857142857143,26.0,23.63636363636364,1942,32,1,0,0,0,0,0,0,0,0,0
601,1974,12,321,British,0,28,70,678,24538.8488372093,0,0.0,0.0,11.0,0.0,14.82857142857143,19.0,23.63636363636364,1941,33,11,0,0,0,0,0,0,0,0,0
601,1974,12,316,Finnish,0,27,70,678,24538.8488372093,0,0.0,0.0,34.0,0.0,14.82857142857143,29.25,23.63636363636364,1943,31,4,0,0,0,0,0,0,0,0,0
601,1974,12,323,Austrian,25,9,70,678,24538.8488372093,0,0.0,0.0,0.0,0.0,14.82857142857143,0.0,23.63636363636364,1939,35,0,0,0,0,0,0,0,0,0,0
601,1974,12,172,French,12,19,70,678,24538.8488372093,0,0.0,0.0,23.0,0.0,13.75,23.0,17.59090909090909,1943,31,1,0,0,0,0,0,0,0,0,0
601,1974,12,232,Italian,9,20,70,678,24538.8488372093,0,0.0,0.0,19.0,11.11111111111111,13.75,18.0,17.59090909090909,1943,31,21,0,0,0,0,0,0,0,0,0
601,1974,12,306,French,18,22,70,678,24538.8488372093,0,0.0,0.0909090909090909,20.0,12.466666666666669,13.454545454545457,13.727272727272728,23.13636363636364,1937,37,83,0,0,0,0,0,0,0,0,0
601,1974,12,270,British,24,13,70,678,24538.8488372093,0,0.0,0.0,14.0,0.0,0.0,14.0,10.0,1947,27,1,0,0,0,0,0,0,0,0,0
601,1974,12,314,Australian,19,10,70,678,24538.8488372093,0,0.0,0.0,28.0,14.0,0.0,21.0,10.5,1943,31,33,0,0,0,0,0,0,0,0,0
602,1974,13,224,Brazilian,6,2,14,162,24538.8488372093,1,0.5333333333333333,0.4166666666666667,18.0,6.933333333333334,8.742857142857142,7.75,14.625,1946,28,55,0,0,0,0,0,9,1,6,131
602,1974,13,304,New Zealander,19,6,14,162,24538.8488372093,0,0.2,0.1666666666666666,2.0,7.4,8.742857142857142,10.333333333333334,14.625,1936,38,109,0,0,0,0,0,9,1,6,131
602,1974,13,322,British,23,9,14,162,24538.8488372093,0,0.0,0.0,7.0,0.0,8.742857142857142,7.0,14.625,1939,35,6,0,0,0,0,0,9,1,6,131
602,1974,13,182,Austrian,1,13,14,162,24538.8488372093,0,0.0,0.4166666666666667,23.0,15.214285714285714,11.0,10.5,8.125,1949,25,39,0,0,0,0,0,0,0,0,0
602,1974,13,223,Swiss,5,12,14,162,24538.8488372093,0,0.0,0.5,5.0,11.857142857142858,11.0,5.75,8.125,1939,35,55,0,0,0,0,0,0,0,0,0
602,1974,13,221,French,10,11,14,162,24538.8488372093,0,0.0,0.0833333333333333,16.0,0.0,7.787878787878788,10.666666666666666,9.583333333333334,1944,30,14,0,0,0,0,0,0,0,0,0
602,1974,13,222,South African,12,3,14,162,24538.8488372093,1,0.0,0.4166666666666667,25.0,17.0,7.787878787878788,7.333333333333333,9.583333333333334,1950,24,18,0,0,0,0,0,0,0,0,0
602,1974,13,238,Swedish,7,1,14,162,24538.8488372093,1,0.4666666666666667,0.1666666666666666,14.0,9.466666666666669,8.64516129032258,12.25,13.833333333333334,1944,30,59,0,0,0,0,0,0,0,0,0
602,1974,13,235,Belgian,16,14,14,162,24538.8488372093,0,0.0833333333333333,0.1666666666666666,15.0,9.916666666666666,8.64516129032258,12.25,13.833333333333334,1945,29,84,0,0,0,0,0,0,0,0,0
602,1974,13,243,German,14,15,14,162,24538.8488372093,0,0.0,0.0,24.0,13.25,0.0,24.0,14.166666666666666,1943,31,35,0,0,0,0,0,0,0,0,0
602,1974,13,289,British,21,8,14,162,24538.8488372093,0,0.0,0.0,12.0,14.166666666666666,0.0,11.75,14.166666666666666,1929,45,172,0,0,0,0,0,0,0,0,0
602,1974,13,187,British,4,7,14,162,24538.8488372093,0,0.0,0.0,4.0,19.5,12.951219512195122,12.666666666666666,26.95833333333333,1946,28,14,0,0,0,0,0,0,0,0,0
602,1974,13,199,Argentine,2,20,14,162,24538.8488372093,0,0.1333333333333333,0.25,1.0,9.933333333333334,12.951219512195122,11.0,26.95833333333333,1942,32,37,0,0,0,0,0,0,0,0,0
602,1974,13,250,Brazilian,3,5,14,162,24538.8488372093,0,0.0666666666666666,0.0,17.0,14.2,12.951219512195122,16.454545454545453,26.95833333333333,1944,30,37,0,0,0,0,0,0,0,0,0
602,1974,13,325,Italian,0,27,14,162,24538.8488372093,0,0.0,0.0,0.0,0.0,12.951219512195122,0.0,26.95833333333333,1935,39,0,0,0,0,0,0,0,0,0,0
602,1974,13,233,German,18,21,14,162,24538.8488372093,0,0.0,0.0,11.0,0.0,14.976190476190476,16.636363636363637,16.875,1951,23,11,0,0,0,0,0,0,0,0,0
602,1974,13,230,Italian,13,18,14,162,24538.8488372093,0,0.0,0.0,6.0,0.0,14.976190476190476,12.555555555555555,16.875,1937,37,9,0,0,0,0,0,0,0,0,0
602,1974,13,197,French,9,17,14,162,24538.8488372093,0,0.0,0.0909090909090909,8.0,15.1,15.473684210526317,13.181818181818182,15.590909090909092,1946,28,22,0,0,0,0,0,0,0,0,0
602,1974,13,252,British,22,10,14,162,24538.8488372093,0,0.0,0.0,21.0,0.0,15.473684210526317,16.5,15.590909090909092,1949,25,6,0,0,0,0,0,0,0,0,0
602,1974,13,283,British,0,29,14,162,24538.8488372093,0,0.0,0.0,29.0,0.0,19.0,31.0,10.0,1946,28,2,0,0,0,0,0,0,0,0,0
602,1974,13,231,British,8,23,14,162,24538.8488372093,0,0.25,0.1666666666666666,3.0,9.625,0.0,16.416666666666668,9.6,1947,27,20,0,0,0,0,0,0,0,0,0
602,1974,13,321,British,0,28,14,162,24538.8488372093,0,0.0,0.0,28.0,0.0,14.82857142857143,22.0,25.58333333333333,1941,33,12,0,0,0,0,0,0,0,0,0
602,1974,13,319,French,0,26,14,162,24538.8488372093,0,0.0,0.0,28.0,0.0,14.82857142857143,28.0,25.58333333333333,1944,30,1,0,0,0,0,0,0,0,0,0
602,1974,13,316,Finnish,0,31,14,162,24538.8488372093,0,0.0,0.0,27.0,0.0,14.82857142857143,28.8,25.58333333333333,1943,31,5,0,0,0,0,0,0,0,0,0
602,1974,13,172,French,17,16,14,162,24538.8488372093,0,0.0,0.0,19.0,0.0,13.75,21.0,17.75,1943,31,2,0,0,0,0,0,0,0,0,0
602,1974,13,232,Italian,15,4,14,162,24538.8488372093,0,0.0,0.0,20.0,11.11111111111111,13.75,18.181818181818183,17.75,1943,31,22,0,0,0,0,0,0,0,0,0
602,1974,13,280,French,25,22,14,162,24538.8488372093,0,0.0,0.0,10.0,13.666666666666666,13.454545454545457,16.90909090909091,22.125,1942,32,49,0,0,0,0,0,0,0,0,0
602,1974,13,296,French,24,24,14,162,24538.8488372093,0,0.0,0.0,27.0,0.0,13.454545454545457,17.2,22.125,1944,30,11,0,0,0,0,0,0,0,0,0
602,1974,13,306,French,11,25,14,162,24538.8488372093,0,0.0,0.0833333333333333,22.0,12.466666666666669,13.454545454545457,14.416666666666666,22.125,1937,37,84,0,0,0,0,0,0,0,0,0
602,1974,13,278,New Zealander,0,30,14,162,24538.8488372093,0,0.0,0.0,31.0,16.833333333333332,0.0,26.666666666666668,18.33333333333333,1943,31,92,0,0,0,0,0,0,0,0,0
602,1974,13,314,Australian,20,19,14,162,24538.8488372093,0,0.0,0.0,10.0,14.0,0.0,19.428571428571427,9.714285714285714,1943,31,34,0,0,0,0,0,0,0,0,0
603,1974,14,200,German,12,16,48,332,24538.8488372093,0,0.0,0.0,16.0,15.666666666666666,8.742857142857142,19.90909090909091,14.153846153846152,1946,28,14,0,1,0,0,0,9,1,6,131
603,1974,14,224,Brazilian,1,1,48,332,24538.8488372093,1,0.5333333333333333,0.4615384615384615,2.0,6.933333333333334,8.742857142857142,7.3076923076923075,14.153846153846152,1946,28,56,0,1,0,0,0,9,1,6,131
603,1974,14,304,New Zealander,14,6,48,332,24538.8488372093,0,0.2,0.1538461538461538,6.0,7.4,8.742857142857142,10.0,14.153846153846152,1936,38,110,0,1,0,0,0,9,1,6,131
603,1974,14,182,Austrian,2,18,48,332,24538.8488372093,0,0.0,0.3846153846153846,13.0,15.214285714285714,11.0,10.692307692307692,8.461538461538462,1949,25,40,0,1,0,0,0,0,0,0,0
603,1974,14,223,Swiss,6,2,48,332,24538.8488372093,1,0.0,0.4615384615384615,12.0,11.857142857142858,11.0,6.230769230769231,8.461538461538462,1939,35,56,0,1,0,0,0,0,0,0,0
603,1974,14,221,French,7,5,48,332,24538.8488372093,0,0.0,0.0769230769230769,11.0,0.0,7.787878787878788,10.692307692307692,9.384615384615383,1944,30,15,0,1,0,0,0,0,0,0,0
603,1974,14,222,South African,3,22,48,332,24538.8488372093,0,0.0,0.4615384615384615,3.0,17.0,7.787878787878788,7.0,9.384615384615383,1950,24,19,0,1,0,0,0,0,0,0,0
603,1974,14,238,Swedish,10,3,48,332,24538.8488372093,1,0.4666666666666667,0.2307692307692307,1.0,9.466666666666669,8.64516129032258,11.384615384615383,13.346153846153848,1944,30,60,0,1,0,0,0,0,0,0,0
603,1974,14,235,Belgian,21,13,48,332,24538.8488372093,0,0.0833333333333333,0.1538461538461538,14.0,9.916666666666666,8.64516129032258,12.384615384615383,13.346153846153848,1945,29,85,0,1,0,0,0,0,0,0,0
603,1974,14,243,German,11,11,48,332,24538.8488372093,0,0.0,0.0,15.0,13.25,0.0,19.5,13.961538461538462,1943,31,36,0,1,0,0,0,0,0,0,0
603,1974,14,289,British,20,14,48,332,24538.8488372093,0,0.0,0.0,8.0,14.166666666666666,0.0,11.461538461538462,13.961538461538462,1929,45,173,0,1,0,0,0,0,0,0,0
603,1974,14,187,British,15,20,48,332,24538.8488372093,0,0.0,0.0,7.0,19.5,12.951219512195122,12.23076923076923,27.153846153846157,1946,28,15,0,1,0,0,0,0,0,0,0
603,1974,14,199,Argentine,4,9,48,332,24538.8488372093,0,0.1333333333333333,0.2307692307692307,20.0,9.933333333333334,12.951219512195122,11.692307692307692,27.153846153846157,1942,32,38,0,1,0,0,0,0,0,0,0
603,1974,14,250,Brazilian,9,8,48,332,24538.8488372093,0,0.0666666666666666,0.0,5.0,14.2,12.951219512195122,15.5,27.153846153846157,1944,30,38,0,1,0,0,0,0,0,0,0
603,1974,14,270,British,0,30,48,332,24538.8488372093,0,0.0,0.0,13.0,0.0,12.951219512195122,13.5,27.153846153846157,1947,27,2,0,1,0,0,0,0,0,0,0
603,1974,14,326,Canadian,26,25,48,332,24538.8488372093,0,0.0,0.0,0.0,0.0,12.951219512195122,0.0,27.153846153846157,1938,36,1,0,1,0,0,0,0,0,0,0
603,1974,14,233,German,23,26,48,332,24538.8488372093,0,0.0,0.0,21.0,0.0,14.976190476190476,17.0,17.076923076923077,1951,23,12,0,1,0,0,0,0,0,0,0
603,1974,14,230,Italian,0,29,48,332,24538.8488372093,0,0.0,0.0,18.0,0.0,14.976190476190476,13.1,17.076923076923077,1937,37,10,0,1,0,0,0,0,0,0,0
603,1974,14,197,French,5,23,48,332,24538.8488372093,0,0.0,0.0833333333333333,17.0,15.1,15.473684210526317,13.5,15.416666666666666,1946,28,23,0,1,0,0,0,0,0,0,0
603,1974,14,252,British,13,19,48,332,24538.8488372093,0,0.0,0.0,10.0,0.0,15.473684210526317,15.571428571428571,15.416666666666666,1949,25,7,0,1,0,0,0,0,0,0,0
603,1974,14,283,British,0,28,48,332,24538.8488372093,0,0.0,0.0,29.0,0.0,19.0,30.33333333333333,10.5,1946,28,3,0,1,0,0,0,0,0,0,0
603,1974,14,231,British,8,4,48,332,24538.8488372093,0,0.25,0.1538461538461538,23.0,9.625,0.0,16.923076923076923,9.772727272727272,1947,27,21,0,1,0,0,0,0,0,0,0
603,1974,14,321,British,0,27,48,332,24538.8488372093,0,0.0,0.0,28.0,0.0,14.82857142857143,23.5,26.884615384615383,1941,33,13,0,1,0,0,0,0,0,0,0
603,1974,14,324,Austrian,22,10,48,332,24538.8488372093,0,0.0,0.0,31.0,0.0,14.82857142857143,31.0,26.884615384615383,1948,26,1,0,1,0,0,0,0,0,0,0
603,1974,14,172,French,18,15,48,332,24538.8488372093,0,0.0,0.0,16.0,0.0,13.75,19.33333333333333,17.153846153846153,1943,31,3,0,1,0,0,0,0,0,0,0
603,1974,14,232,Italian,19,24,48,332,24538.8488372093,0,0.0,0.0,4.0,11.11111111111111,13.75,17.0,17.153846153846153,1943,31,23,0,1,0,0,0,0,0,0,0
603,1974,14,278,New Zealander,25,17,48,332,24538.8488372093,0,0.0,0.0,30.0,16.833333333333332,13.454545454545457,27.5,23.153846153846157,1943,31,93,0,1,0,0,0,0,0,0,0
603,1974,14,306,French,17,21,48,332,24538.8488372093,0,0.0,0.0769230769230769,25.0,12.466666666666669,13.454545454545457,15.23076923076923,23.153846153846157,1937,37,85,0,1,0,0,0,0,0,0,0
603,1974,14,288,American,24,12,48,332,24538.8488372093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,37,1,0,1,0,0,0,0,0,0,0
603,1974,14,207,American,16,7,48,332,24538.8488372093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,34,20,0,1,0,0,0,0,0,0,0
604,1974,15,200,German,20,7,46,485,24538.8488372093,0,0.0,0.0,16.0,15.666666666666666,8.742857142857142,19.58333333333333,13.964285714285714,1946,28,15,1,0,0,0,0,9,1,6,131
604,1974,15,224,Brazilian,8,4,46,485,24538.8488372093,0,0.5333333333333333,0.5,1.0,6.933333333333334,8.742857142857142,6.857142857142857,13.964285714285714,1946,28,57,1,0,0,0,0,9,1,6,131
604,1974,15,304,New Zealander,17,27,46,485,24538.8488372093,0,0.2,0.1428571428571428,6.0,7.4,8.742857142857142,9.714285714285714,13.964285714285714,1936,38,111,1,0,0,0,0,9,1,6,131
604,1974,15,182,Austrian,5,18,46,485,24538.8488372093,0,0.0,0.3571428571428571,18.0,15.214285714285714,11.0,11.214285714285714,8.571428571428571,1949,25,41,1,0,0,0,0,0,0,0,0
604,1974,15,223,Swiss,9,11,46,485,24538.8488372093,0,0.0,0.5,2.0,11.857142857142858,11.0,5.928571428571429,8.571428571428571,1939,35,57,1,0,0,0,0,0,0,0,0
604,1974,15,221,French,13,6,46,485,24538.8488372093,0,0.0,0.0714285714285714,5.0,0.0,7.787878787878788,10.285714285714286,9.678571428571429,1944,30,16,1,0,0,0,0,0,0,0,0
604,1974,15,222,South African,6,16,46,485,24538.8488372093,0,0.0,0.4285714285714285,22.0,17.0,7.787878787878788,8.071428571428571,9.678571428571429,1950,24,20,1,0,0,0,0,0,0,0,0
604,1974,15,238,Swedish,19,13,46,485,24538.8488372093,0,0.4666666666666667,0.2857142857142857,3.0,9.466666666666669,8.64516129032258,10.785714285714286,12.964285714285714,1944,30,61,1,0,0,0,0,0,0,0,0
604,1974,15,235,Belgian,16,24,46,485,24538.8488372093,0,0.0833333333333333,0.1428571428571428,13.0,9.916666666666666,8.64516129032258,12.428571428571429,12.964285714285714,1945,29,86,1,0,0,0,0,0,0,0,0
604,1974,15,314,Australian,27,25,46,485,24538.8488372093,0,0.0,0.0,19.0,14.0,8.64516129032258,19.375,12.964285714285714,1943,31,35,1,0,0,0,0,0,0,0,0
604,1974,15,243,German,21,12,46,485,24538.8488372093,0,0.0,0.0,11.0,13.25,0.0,16.666666666666668,13.857142857142858,1943,31,37,1,0,0,0,0,0,0,0,0
604,1974,15,289,British,24,8,46,485,24538.8488372093,0,0.0,0.0,14.0,14.166666666666666,0.0,11.642857142857142,13.857142857142858,1929,45,174,1,0,0,0,0,0,0,0,0
604,1974,15,187,British,7,5,46,485,24538.8488372093,0,0.0,0.0,20.0,19.5,12.951219512195122,12.785714285714286,28.5,1946,28,16,1,0,0,0,0,0,0,0,0
604,1974,15,199,Argentine,1,1,46,485,24538.8488372093,1,0.1333333333333333,0.2142857142857142,9.0,9.933333333333334,12.951219512195122,11.5,28.5,1942,32,39,1,0,0,0,0,0,0,0,0
604,1974,15,250,Brazilian,4,2,46,485,24538.8488372093,1,0.0666666666666666,0.0,8.0,14.2,12.951219512195122,14.923076923076923,28.5,1944,30,39,1,0,0,0,0,0,0,0,0
604,1974,15,270,British,0,29,46,485,24538.8488372093,0,0.0,0.0,30.0,0.0,12.951219512195122,19.0,28.5,1947,27,3,1,0,0,0,0,0,0,0,0
604,1974,15,233,German,0,28,46,485,24538.8488372093,0,0.0,0.0,26.0,0.0,14.976190476190476,17.692307692307693,17.821428571428573,1951,23,13,1,0,0,0,0,0,0,0,0
604,1974,15,230,Italian,25,22,46,485,24538.8488372093,0,0.0,0.0,29.0,0.0,14.976190476190476,14.545454545454543,17.821428571428573,1937,37,11,1,0,0,0,0,0,0,0,0
604,1974,15,197,French,10,10,46,485,24538.8488372093,0,0.0,0.0769230769230769,23.0,15.1,15.473684210526317,14.23076923076923,15.846153846153848,1946,28,24,1,0,0,0,0,0,0,0,0
604,1974,15,252,British,18,15,46,485,24538.8488372093,0,0.0,0.0,19.0,0.0,15.473684210526317,16.0,15.846153846153848,1949,25,8,1,0,0,0,0,0,0,0,0
604,1974,15,283,British,22,14,46,485,24538.8488372093,0,0.0,0.0,28.0,0.0,19.0,29.75,10.85,1946,28,4,1,0,0,0,0,0,0,0,0
604,1974,15,231,British,2,3,46,485,24538.8488372093,1,0.25,0.1428571428571428,4.0,9.625,0.0,16.0,9.125,1947,27,22,1,0,0,0,0,0,0,0,0
604,1974,15,319,French,26,21,46,485,24538.8488372093,0,0.0,0.0,26.0,0.0,14.82857142857143,27.0,26.285714285714285,1944,30,2,1,0,0,0,0,0,0,0,0
604,1974,15,324,Austrian,23,23,46,485,24538.8488372093,0,0.0,0.0,10.0,0.0,14.82857142857143,20.5,26.285714285714285,1948,26,2,1,0,0,0,0,0,0,0,0
604,1974,15,172,French,11,19,46,485,24538.8488372093,0,0.0,0.0,15.0,0.0,13.75,18.25,17.321428571428573,1943,31,4,1,0,0,0,0,0,0,0,0
604,1974,15,232,Italian,15,17,46,485,24538.8488372093,0,0.0,0.0,24.0,11.11111111111111,13.75,17.53846153846154,17.321428571428573,1943,31,24,1,0,0,0,0,0,0,0,0
604,1974,15,278,New Zealander,12,9,46,485,24538.8488372093,0,0.0,0.0,17.0,16.833333333333332,13.454545454545457,25.4,22.857142857142858,1943,31,94,1,0,0,0,0,0,0,0,0
604,1974,15,306,French,0,30,46,485,24538.8488372093,0,0.0,0.0714285714285714,21.0,12.466666666666669,13.454545454545457,15.642857142857142,22.857142857142858,1937,37,86,1,0,0,0,0,0,0,0,0
604,1974,15,288,American,14,20,46,485,24538.8488372093,0,0.0,0.0,12.0,0.0,0.0,12.0,6.0,1937,37,2,1,0,0,0,0,0,0,0,0
604,1974,15,207,American,3,26,46,485,24538.8488372093,0,0.0,0.0,7.0,0.0,0.0,7.0,3.5,1940,34,21,1,0,0,0,0,0,0,0,0
576,1975,1,200,German,13,14,25,8,24538.8488372093,0,0.0,0.0,7.0,18.615384615384617,9.326086956521738,19.58333333333333,0.0,1946,29,16,1,0,0,0,0,9,1,6,131
576,1975,1,224,Brazilian,5,1,25,8,24538.8488372093,1,0.4666666666666667,0.5,4.0,6.666666666666667,9.326086956521738,6.857142857142857,0.0,1946,29,58,1,0,0,0,0,9,1,6,131
576,1975,1,172,French,17,20,25,8,24538.8488372093,0,0.0,0.0,19.0,18.4,0.0,18.25,0.0,1943,32,5,1,0,0,0,0,0,0,0,0
576,1975,1,232,Italian,20,16,25,8,24538.8488372093,0,0.0,0.0,17.0,17.5,0.0,17.53846153846154,0.0,1943,32,25,1,0,0,0,0,0,0,0,0
576,1975,1,182,Austrian,4,6,25,8,24538.8488372093,0,0.3333333333333333,0.3571428571428571,18.0,11.666666666666666,8.966666666666667,11.214285714285714,0.0,1949,26,42,1,0,0,0,0,0,0,0,0
576,1975,1,223,Swiss,7,4,25,8,24538.8488372093,0,0.4666666666666667,0.5,11.0,6.266666666666667,8.966666666666667,5.928571428571429,0.0,1939,36,58,1,0,0,0,0,0,0,0,0
576,1975,1,221,French,8,5,25,8,24538.8488372093,0,0.0666666666666666,0.0714285714285714,6.0,10.0,9.451612903225806,10.285714285714286,0.0,1944,31,17,1,0,0,0,0,0,0,0,0
576,1975,1,222,South African,9,11,25,8,24538.8488372093,0,0.4,0.4285714285714285,16.0,8.6,9.451612903225806,8.071428571428571,0.0,1950,25,21,1,0,0,0,0,0,0,0,0
576,1975,1,238,Swedish,11,19,25,8,24538.8488372093,0,0.2666666666666666,0.2857142857142857,13.0,10.933333333333334,12.87878787878788,10.785714285714286,0.0,1944,31,62,1,0,0,0,0,0,0,0,0
576,1975,1,235,Belgian,18,8,25,8,24538.8488372093,0,0.1333333333333333,0.1428571428571428,24.0,13.2,12.87878787878788,12.428571428571429,0.0,1945,30,87,1,0,0,0,0,0,0,0,0
576,1975,1,243,German,19,13,25,8,24538.8488372093,0,0.0,0.0,12.0,15.5,14.06896551724138,16.666666666666668,0.0,1943,32,38,1,0,0,0,0,0,0,0,0
576,1975,1,289,British,21,10,25,8,24538.8488372093,0,0.0,0.0,8.0,11.4,14.06896551724138,11.642857142857142,0.0,1929,46,175,1,0,0,0,0,0,0,0,0
576,1975,1,199,Argentine,3,3,25,8,24538.8488372093,1,0.2666666666666666,0.2142857142857142,1.0,10.8,15.181818181818182,11.5,0.0,1942,33,40,1,0,0,0,0,0,0,0,0
576,1975,1,250,Brazilian,2,15,25,8,24538.8488372093,0,0.0714285714285714,0.0,2.0,14.0,15.181818181818182,14.923076923076923,0.0,1944,31,40,1,0,0,0,0,0,0,0,0
576,1975,1,230,Italian,12,9,25,8,24538.8488372093,0,0.0,0.0,22.0,15.166666666666666,17.15625,14.545454545454543,0.0,1937,38,12,1,0,0,0,0,0,0,0,0
576,1975,1,231,British,6,2,25,8,24538.8488372093,1,0.2,0.1428571428571428,3.0,15.133333333333333,15.857142857142858,16.0,0.0,1947,28,23,1,0,0,0,0,0,0,0,0
576,1975,1,187,British,15,22,25,8,24538.8488372093,0,0.0,0.0,5.0,12.266666666666667,21.666666666666668,12.785714285714286,0.0,1946,29,17,1,0,0,0,0,0,0,0,0
576,1975,1,290,Brazilian,23,21,25,8,24538.8488372093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,32,25,1,0,0,0,0,0,0,0,0
576,1975,1,283,British,22,18,25,8,24538.8488372093,0,0.0,0.0,14.0,26.6,16.975,29.75,0.0,1946,29,5,1,0,0,0,0,0,0,0,0
576,1975,1,288,American,16,7,25,8,24538.8488372093,0,0.0,0.0,20.0,16.0,16.0,12.0,0.0,1937,38,3,1,0,0,0,0,0,0,0,0
576,1975,1,197,French,1,23,25,8,24538.8488372093,0,0.0714285714285714,0.0769230769230769,10.0,13.928571428571429,0.0,14.23076923076923,0.0,1946,29,25,1,0,0,0,0,0,0,0,0
576,1975,1,252,British,14,12,25,8,24538.8488372093,0,0.0,0.0,15.0,15.88888888888889,0.0,16.0,0.0,1949,26,9,1,0,0,0,0,0,0,0,0
576,1975,1,207,American,10,17,25,8,24538.8488372093,0,0.0,0.0,26.0,16.5,16.5,7.0,0.0,1940,35,22,1,0,0,0,0,0,0,0,0
577,1975,2,200,German,10,3,18,785,24538.8488372093,1,0.0,0.0,14.0,18.615384615384617,9.326086956521738,14.0,7.5,1946,29,17,1,0,1,0,0,9,1,6,131
577,1975,2,224,Brazilian,2,2,18,785,24538.8488372093,1,0.4666666666666667,1.0,1.0,6.666666666666667,9.326086956521738,1.0,7.5,1946,29,59,1,0,1,0,0,9,1,6,131
577,1975,2,172,French,11,11,18,785,24538.8488372093,0,0.0,0.0,20.0,18.4,0.0,20.0,18.0,1943,32,6,1,0,1,0,0,0,0,0,0
577,1975,2,232,Italian,11,19,18,785,24538.8488372093,0,0.0,0.0,16.0,17.5,0.0,16.0,18.0,1943,32,26,1,0,1,0,0,0,0,0,0
577,1975,2,182,Austrian,4,5,18,785,24538.8488372093,0,0.3333333333333333,0.0,6.0,11.666666666666666,8.966666666666667,6.0,5.0,1949,26,43,1,0,1,0,0,0,0,0,0
577,1975,2,223,Swiss,5,4,18,785,24538.8488372093,0,0.4666666666666667,0.0,4.0,6.266666666666667,8.966666666666667,4.0,5.0,1939,36,59,1,0,1,0,0,0,0,0,0
577,1975,2,221,French,9,17,18,785,24538.8488372093,0,0.0666666666666666,0.0,5.0,10.0,9.451612903225806,5.0,8.0,1944,31,18,1,0,1,0,0,0,0,0,0
577,1975,2,222,South African,8,22,18,785,24538.8488372093,0,0.4,0.0,11.0,8.6,9.451612903225806,11.0,8.0,1950,25,22,1,0,1,0,0,0,0,0,0
577,1975,2,238,Swedish,16,15,18,785,24538.8488372093,0,0.2666666666666666,0.0,19.0,10.933333333333334,12.87878787878788,19.0,13.5,1944,31,63,1,0,1,0,0,0,0,0,0
577,1975,2,235,Belgian,12,9,18,785,24538.8488372093,0,0.1333333333333333,0.0,8.0,13.2,12.87878787878788,8.0,13.5,1945,30,88,1,0,1,0,0,0,0,0,0
577,1975,2,243,German,23,14,18,785,24538.8488372093,0,0.0,0.0,13.0,15.5,14.06896551724138,13.0,11.5,1943,32,39,1,0,1,0,0,0,0,0,0
577,1975,2,289,British,20,12,18,785,24538.8488372093,0,0.0,0.0,10.0,11.4,14.06896551724138,10.0,11.5,1929,46,176,1,0,1,0,0,0,0,0,0
577,1975,2,199,Argentine,3,8,18,785,24538.8488372093,0,0.2666666666666666,1.0,3.0,10.8,15.181818181818182,3.0,9.0,1942,33,41,1,0,1,0,0,0,0,0,0
577,1975,2,250,Brazilian,6,1,18,785,24538.8488372093,1,0.0714285714285714,0.0,15.0,14.0,15.181818181818182,15.0,9.0,1944,31,41,1,0,1,0,0,0,0,0,0
577,1975,2,230,Italian,17,23,18,785,24538.8488372093,0,0.0,0.0,9.0,15.166666666666666,17.15625,9.0,4.5,1937,38,13,1,0,1,0,0,0,0,0,0
577,1975,2,231,British,7,6,18,785,24538.8488372093,0,0.2,1.0,2.0,15.133333333333333,15.857142857142858,2.0,1.0,1947,28,24,1,0,1,0,0,0,0,0,0
577,1975,2,187,British,13,10,18,785,24538.8488372093,0,0.0,0.0,22.0,12.266666666666667,21.666666666666668,22.0,11.0,1946,29,18,1,0,1,0,0,0,0,0,0
